,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
196,1997,Dontonio Wingfield,SF,22.0,POR,3.0,0.0,5.3,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,1.3,1.3,1.0,0.0,0.7,0.7,0.3,0.3,0.0,0.7,1.0,2.7
197,1997,Lorenzen Wright,C,21.0,LAC,3.0,3.0,30.7,4.3,10.7,0.406,0.0,0.0,,4.3,10.7,0.406,0.406,1.7,1.7,1.0,2.3,5.0,7.3,0.7,1.0,0.7,0.3,2.0,10.3
198,1998,Derek Anderson,SF,23.0,CLE,4.0,0.0,25.8,2.5,5.5,0.455,0.0,0.0,,2.5,5.5,0.455,0.455,5.8,6.5,0.885,0.0,2.3,2.3,2.8,1.3,0.3,3.0,2.5,10.8
199,1998,Greg Anderson,C,33.0,ATL,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
200,1998,Shandon Anderson,SG,24.0,UTA,20.0,0.0,18.9,2.7,5.2,0.515,0.2,0.6,0.273,2.5,4.6,0.5429999999999999,0.529,1.3,1.9,0.6759999999999999,1.3,1.9,3.2,1.0,0.3,0.1,1.5,1.5,6.7
201,1998,Greg Anthony,PG,30.0,SEA,9.0,0.0,13.1,1.3,4.4,0.3,0.6,2.1,0.263,0.8,2.3,0.33299999999999996,0.363,0.3,0.9,0.375,0.3,0.8,1.1,1.1,0.6,0.1,1.2,1.9,3.6
202,1998,B.J. Armstrong,PG,30.0,CHH,9.0,0.0,16.2,1.8,4.7,0.381,0.2,0.6,0.4,1.6,4.1,0.37799999999999995,0.405,0.3,0.4,0.75,0.2,0.9,1.1,2.0,0.7,0.0,0.7,1.2,4.1
203,1998,Keith Askins,SF,30.0,MIA,4.0,0.0,14.5,0.5,1.8,0.28600000000000003,0.3,1.3,0.2,0.3,0.5,0.5,0.35700000000000004,0.0,0.0,,0.3,1.5,1.8,0.3,0.5,0.0,0.3,2.3,1.3
204,1998,Stacey Augmon,SG,29.0,POR,4.0,0.0,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.3,0.5,0.8,0.3,0.5,0.3,0.5,0.5,1.3
205,1998,Vin Baker,C,26.0,SEA,10.0,10.0,37.1,7.1,13.4,0.53,0.0,0.0,,7.1,13.4,0.53,0.53,1.6,3.8,0.42100000000000004,4.1,5.3,9.4,1.8,1.8,1.5,2.2,3.8,15.8
206,1998,Charles Barkley*,PF,34.0,HOU,4.0,0.0,21.8,3.0,5.8,0.522,0.0,0.5,0.0,3.0,5.3,0.5710000000000001,0.522,3.0,5.3,0.5710000000000001,1.3,4.0,5.3,1.0,1.3,0.0,1.5,3.0,9.0
207,1998,Drew Barry,PG,24.0,ATL,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
208,1998,Jon Barry,SG,28.0,LAL,7.0,0.0,2.6,0.0,1.1,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.1,0.0
209,1998,Corey Beck,PG,26.0,CHH,6.0,0.0,4.3,1.0,2.0,0.5,0.2,0.3,0.5,0.8,1.7,0.5,0.542,0.3,0.3,1.0,0.2,0.0,0.2,0.0,0.7,0.0,0.5,0.7,2.5
210,1998,Mario Bennett,PF,24.0,LAL,4.0,0.0,2.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.5,0.0,0.0,0.3,0.0,0.5,1.0
211,1998,Travis Best,PG,25.0,IND,16.0,0.0,17.5,1.7,4.5,0.375,0.3,1.1,0.278,1.4,3.4,0.40700000000000003,0.41,2.4,2.7,0.884,0.1,0.9,1.0,1.9,0.7,0.2,1.2,2.3,6.1
212,1998,Mookie Blaylock,PG,30.0,ATL,4.0,4.0,38.3,5.5,13.3,0.415,2.0,6.8,0.29600000000000004,3.5,6.5,0.5379999999999999,0.491,1.8,3.0,0.583,1.5,3.5,5.0,8.3,2.3,0.3,2.3,2.0,14.8
213,1998,Corie Blount,PF,29.0,LAL,12.0,0.0,17.4,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.6,0.9,0.636,2.0,3.3,5.3,0.6,0.5,0.3,0.3,2.3,2.6
214,1998,Anthony Bowie,SG,34.0,NYK,7.0,0.0,3.3,0.3,0.6,0.5,0.0,0.0,,0.3,0.6,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6
215,1998,Scott Brooks,PG,32.0,CLE,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
216,1998,Chucky Brown,SF,29.0,ATL,4.0,0.0,12.5,1.8,3.8,0.467,0.3,0.5,0.5,1.5,3.3,0.462,0.5,0.3,0.5,0.5,0.3,1.3,1.5,1.0,0.0,0.0,0.5,1.3,4.0
217,1998,Mike Brown,C-F,34.0,PHO,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1998,P.J. Brown,PF,28.0,MIA,5.0,5.0,38.0,3.8,7.4,0.514,0.0,0.0,,3.8,7.4,0.514,0.514,1.6,4.4,0.364,3.0,5.8,8.8,0.8,1.4,0.6,1.2,4.4,9.2
220,1998,Randy Brown,PG,29.0,CHI,14.0,0.0,5.1,0.1,0.9,0.16699999999999998,0.0,0.0,,0.1,0.9,0.16699999999999998,0.16699999999999998,0.4,0.4,0.833,0.2,0.4,0.6,0.6,0.1,0.0,0.5,0.4,0.6
221,1998,Kobe Bryant,SG,19.0,LAL,11.0,0.0,20.0,2.8,6.9,0.408,0.3,1.3,0.214,2.5,5.6,0.452,0.428,2.8,4.1,0.6890000000000001,0.6,1.3,1.9,1.5,0.3,0.7,1.0,2.5,8.7
222,1998,Mark Bryant,C,32.0,PHO,4.0,1.0,23.3,4.3,8.5,0.5,0.0,0.0,,4.3,8.5,0.5,0.5,1.5,3.0,0.5,2.3,3.5,5.8,0.3,1.0,0.5,0.8,4.0,10.0
223,1998,Jud Buechler,SF,29.0,CHI,16.0,0.0,4.0,0.3,0.7,0.364,0.2,0.3,0.6,0.1,0.4,0.16699999999999998,0.5,0.0,0.0,,0.3,0.4,0.7,0.2,0.2,0.1,0.1,0.4,0.7
224,1998,Matt Bullard,SF,30.0,HOU,5.0,4.0,14.0,1.2,3.6,0.33299999999999996,0.6,2.0,0.3,0.6,1.6,0.375,0.41700000000000004,0.4,0.4,1.0,0.6,1.0,1.6,1.0,0.2,0.0,0.0,1.0,3.4
225,1998,Scott Burrell,SF,27.0,CHI,21.0,0.0,12.4,1.5,3.5,0.43799999999999994,0.3,1.0,0.3,1.2,2.5,0.491,0.479,0.5,0.5,0.909,0.5,1.5,2.0,0.5,0.9,0.1,0.5,1.6,3.8
226,1998,Elden Campbell,PF,29.0,LAL,13.0,0.0,13.8,1.8,3.9,0.451,0.0,0.0,,1.8,3.9,0.451,0.451,1.7,2.6,0.647,1.3,2.2,3.5,0.6,0.2,0.9,1.0,2.1,5.2
227,1998,Antoine Carr,PF,36.0,UTA,20.0,0.0,14.6,2.1,4.5,0.456,0.0,0.0,,2.1,4.5,0.456,0.456,0.3,0.4,0.75,0.8,1.3,2.1,0.6,0.1,0.6,0.5,3.2,4.4
228,1998,Sam Cassell,PG,28.0,NJN,3.0,1.0,8.7,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.3,0.7,1.0,1.7,0.0,0.3,0.7,2.3,2.0
229,1998,Kelvin Cato,C,23.0,POR,4.0,0.0,14.5,2.3,4.3,0.529,0.0,0.3,0.0,2.3,4.0,0.563,0.529,2.0,2.8,0.727,0.8,2.3,3.0,0.3,0.3,1.8,1.0,3.0,6.5
230,1998,Duane Causwell,C,29.0,MIA,1.0,1.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
231,1998,Rex Chapman,SG,30.0,PHO,2.0,2.0,29.0,3.0,11.5,0.261,0.0,2.5,0.0,3.0,9.0,0.33299999999999996,0.261,3.0,3.5,0.857,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,9.0
232,1998,Chris Childs,PG,30.0,NYK,10.0,0.0,25.4,2.4,5.8,0.414,0.4,1.3,0.308,2.0,4.5,0.444,0.44799999999999995,1.1,1.5,0.733,0.5,2.0,2.5,3.3,0.6,0.0,2.3,2.9,6.3
233,1998,Marty Conlon,C,30.0,MIA,3.0,0.0,15.3,1.0,2.3,0.429,0.0,0.0,,1.0,2.3,0.429,0.429,0.3,0.7,0.5,0.3,1.0,1.3,1.0,0.3,0.3,2.0,2.3,2.3
234,1998,Tyrone Corbin,SF,35.0,ATL,4.0,4.0,28.3,1.8,6.3,0.28,0.3,1.5,0.16699999999999998,1.5,4.8,0.316,0.3,0.0,0.0,,0.8,3.0,3.8,1.0,1.5,0.3,0.8,2.5,3.8
235,1998,Chris Crawford,PF,22.0,ATL,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
236,1998,Terry Cummings,PF,36.0,NYK,8.0,1.0,15.0,1.9,4.3,0.441,0.0,0.0,,1.9,4.3,0.441,0.441,0.3,1.0,0.25,1.4,3.0,4.4,0.6,0.5,0.3,0.9,2.9,4.0
237,1998,Bill Curley,PF,25.0,MIN,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1998,Dell Curry,SG,33.0,CHH,9.0,0.0,19.0,2.3,5.8,0.40399999999999997,0.4,1.8,0.25,1.9,4.0,0.47200000000000003,0.442,0.7,0.8,0.857,0.7,1.4,2.1,1.1,0.8,0.3,0.6,2.3,5.8
239,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1998,Antonio Davis,PF,29.0,IND,16.0,0.0,28.7,2.6,5.7,0.462,0.0,0.0,,2.6,5.7,0.462,0.462,3.9,5.9,0.67,2.3,4.4,6.8,0.9,0.8,1.1,1.6,4.1,9.2
241,1998,Dale Davis,C,28.0,IND,16.0,16.0,29.1,3.5,5.4,0.6509999999999999,0.0,0.0,,3.5,5.4,0.6509999999999999,0.6509999999999999,1.8,4.0,0.45299999999999996,2.8,4.8,7.5,0.8,0.3,1.1,1.3,2.6,8.8
242,1998,Vinny Del Negro,SG,31.0,SAS,9.0,3.0,31.4,4.3,9.0,0.48100000000000004,0.2,1.1,0.2,4.1,7.9,0.521,0.494,1.8,1.9,0.941,0.2,2.4,2.7,3.2,0.9,0.0,1.4,3.3,10.7
243,1998,Vlade Divac*,C,29.0,CHH,9.0,9.0,38.3,4.7,9.7,0.483,0.0,0.1,0.0,4.7,9.6,0.488,0.483,2.2,3.7,0.606,2.8,8.1,10.9,3.4,0.8,1.6,2.4,3.8,11.6
244,1998,Sherman Douglas,PG,31.0,NJN,3.0,2.0,41.7,7.7,14.7,0.523,0.7,1.7,0.4,7.0,13.0,0.5379999999999999,0.545,2.3,3.3,0.7,0.3,2.3,2.7,8.3,2.0,0.0,4.3,1.7,18.3
245,1998,Clyde Drexler*,SG,35.0,HOU,5.0,5.0,36.4,4.2,13.6,0.309,1.0,5.2,0.192,3.2,8.4,0.381,0.34600000000000003,5.6,7.4,0.757,1.8,3.6,5.4,4.6,1.6,0.6,2.6,3.0,15.0
246,1998,Chris Dudley,C,32.0,NYK,6.0,3.0,8.8,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.3,0.7,0.5,1.0,2.0,3.0,0.0,0.3,0.2,0.3,2.7,1.3
247,1998,Tim Duncan,PF,21.0,SAS,9.0,9.0,41.6,8.1,15.6,0.521,0.0,0.1,0.0,8.1,15.4,0.525,0.521,4.4,6.7,0.667,2.2,6.8,9.0,1.9,0.6,2.6,2.8,2.7,20.7
248,1998,Howard Eisley,PG,25.0,UTA,20.0,0.0,18.3,2.3,6.3,0.368,0.4,1.4,0.29600000000000004,1.9,4.9,0.38799999999999996,0.4,0.6,0.7,0.9229999999999999,0.2,1.8,2.0,4.1,0.6,0.3,1.6,2.1,5.6
249,1998,Mario Elie,SF,34.0,HOU,5.0,1.0,26.6,2.4,5.4,0.444,0.6,1.8,0.33299999999999996,1.8,3.6,0.5,0.5,1.2,1.8,0.667,0.6,2.0,2.6,1.2,0.4,0.0,1.0,2.0,6.6
250,1998,Dale Ellis,SF,37.0,SEA,10.0,0.0,17.0,2.0,5.3,0.377,1.1,2.6,0.423,0.9,2.7,0.33299999999999996,0.48100000000000004,0.5,0.6,0.833,0.4,0.9,1.3,0.6,0.2,0.0,0.2,1.0,5.6
251,1998,Brian Evans,SF,24.0,NJN,3.0,0.0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
252,1998,Patrick Ewing*,C,35.0,NYK,4.0,4.0,33.0,5.0,14.0,0.35700000000000004,0.0,0.0,,5.0,14.0,0.35700000000000004,0.35700000000000004,4.0,6.8,0.593,2.3,5.8,8.0,1.3,0.8,1.3,2.5,4.0,14.0
253,1998,Danny Ferry,PF,31.0,CLE,3.0,0.0,3.3,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0
254,1998,Derek Fisher,PG,23.0,LAL,13.0,13.0,21.4,2.1,5.2,0.397,0.5,1.5,0.3,1.6,3.7,0.43799999999999994,0.441,1.4,2.2,0.621,0.2,1.8,1.9,3.8,1.3,0.0,1.2,2.5,6.0
255,1998,Greg Foster,C,29.0,UTA,20.0,16.0,16.8,2.0,4.3,0.45299999999999996,0.1,0.1,0.5,1.9,4.2,0.452,0.45899999999999996,0.2,0.3,0.6,1.0,2.4,3.4,0.3,0.1,0.3,0.9,2.8,4.1
256,1998,Rick Fox,SF,28.0,LAL,13.0,13.0,32.9,3.9,8.8,0.447,1.6,4.1,0.396,2.3,4.7,0.49200000000000005,0.539,1.5,1.8,0.826,1.4,3.1,4.5,3.9,0.8,0.2,1.6,3.6,10.9
257,1998,Kevin Garnett,PF,21.0,MIN,5.0,5.0,38.8,7.2,15.0,0.48,0.0,0.0,,7.2,15.0,0.48,0.48,1.4,1.8,0.778,3.4,6.2,9.6,4.0,0.8,2.4,4.4,3.4,15.8
258,1998,Chris Gatling,PF,30.0,NJN,3.0,1.0,27.0,6.3,12.7,0.5,0.0,0.0,,6.3,12.7,0.5,0.5,2.7,4.0,0.667,2.0,1.3,3.3,0.7,0.7,0.7,1.0,3.0,15.3
259,1998,Reggie Geary,PG,24.0,SAS,7.0,0.0,6.6,0.4,1.0,0.429,0.1,0.6,0.25,0.3,0.4,0.667,0.5,0.3,0.6,0.5,0.0,0.3,0.3,0.9,0.1,0.0,0.3,1.4,1.3
260,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1998,Matt Geiger,C,28.0,CHH,4.0,0.0,5.5,0.3,1.5,0.16699999999999998,0.0,0.0,,0.3,1.5,0.16699999999999998,0.16699999999999998,0.0,0.0,,0.8,0.5,1.3,0.3,0.0,0.0,0.3,0.5,0.5
262,1998,Kendall Gill,SF,29.0,NJN,3.0,3.0,33.3,6.0,13.3,0.45,0.0,0.0,,6.0,13.3,0.45,0.45,2.3,2.7,0.875,1.0,3.3,4.3,1.0,1.3,0.3,1.3,5.0,14.3
263,1998,Brian Grant,SF,25.0,POR,4.0,4.0,33.8,4.8,9.0,0.528,0.0,0.0,,4.8,9.0,0.528,0.528,3.8,4.5,0.833,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3
264,1998,Gary Grant,PG,32.0,POR,4.0,0.0,6.8,0.5,1.8,0.28600000000000003,0.3,1.0,0.25,0.3,0.8,0.33299999999999996,0.35700000000000004,0.0,0.0,,0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3
265,1998,Tom Hammonds,PF,30.0,MIN,5.0,1.0,22.6,2.4,5.6,0.429,0.0,0.0,,2.4,5.6,0.429,0.429,2.4,3.2,0.75,2.0,2.4,4.4,0.4,0.0,0.2,0.8,3.6,7.2
266,1998,Tim Hardaway,PG,31.0,MIA,5.0,5.0,44.4,8.4,18.8,0.447,3.4,7.8,0.436,5.0,11.0,0.455,0.537,5.8,7.4,0.784,0.6,2.8,3.4,6.6,1.2,0.0,3.6,1.8,26.0
267,1998,Ron Harper,PG,34.0,CHI,21.0,21.0,26.8,2.7,5.8,0.45899999999999996,0.2,0.9,0.263,2.4,4.9,0.495,0.48,1.1,1.9,0.615,1.0,2.6,3.7,2.3,1.0,0.9,0.9,2.0,6.7
268,1998,Othella Harrington,PF,24.0,HOU,3.0,0.0,7.7,2.0,4.0,0.5,0.0,0.3,0.0,2.0,3.7,0.545,0.5,1.3,1.7,0.8,1.0,1.3,2.3,0.0,0.0,0.3,0.0,0.3,5.3
269,1998,Lucious Harris,SG,27.0,NJN,3.0,0.0,17.3,0.7,2.0,0.33299999999999996,0.0,0.7,0.0,0.7,1.3,0.5,0.33299999999999996,1.7,2.0,0.833,0.3,2.3,2.7,0.3,0.7,0.0,0.7,3.7,3.0
270,1998,Hersey Hawkins,SG,31.0,SEA,10.0,10.0,33.7,4.1,8.8,0.466,1.7,4.3,0.395,2.4,4.5,0.5329999999999999,0.563,3.5,4.0,0.875,1.7,4.0,5.7,3.6,1.8,0.1,0.9,2.4,13.4
271,1998,Alan Henderson,PF,25.0,ATL,4.0,4.0,31.5,5.0,9.5,0.526,0.0,0.3,0.0,5.0,9.3,0.541,0.526,2.8,4.5,0.611,2.5,3.0,5.5,1.0,0.8,0.3,1.5,3.3,12.8
272,1998,Cedric Henderson,SF,22.0,CLE,4.0,4.0,39.3,2.8,7.0,0.39299999999999996,0.0,0.3,0.0,2.8,6.8,0.40700000000000003,0.39299999999999996,2.0,3.3,0.615,1.0,3.3,4.3,2.8,1.5,0.0,3.3,3.5,7.5
273,1998,Carl Herrera,PF,31.0,SAS,5.0,0.0,5.0,0.2,0.6,0.33299999999999996,0.0,0.0,,0.2,0.6,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.8,0.4
274,1998,Fred Hoiberg,SG,25.0,IND,2.0,0.0,10.0,1.5,4.0,0.375,0.5,1.0,0.5,1.0,3.0,0.33299999999999996,0.43799999999999994,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5
275,1998,Jeff Hornacek,SG,34.0,UTA,20.0,20.0,31.8,3.7,8.9,0.41600000000000004,0.7,1.5,0.467,3.0,7.4,0.405,0.455,2.8,3.3,0.846,0.4,2.2,2.5,3.2,1.0,0.2,1.6,2.6,10.9
276,1998,Robert Horry,PF,27.0,LAL,13.0,13.0,32.5,3.0,5.4,0.557,0.5,1.3,0.353,2.5,4.1,0.623,0.6,2.2,3.2,0.6829999999999999,2.6,3.8,6.5,3.1,1.1,1.1,1.4,3.5,8.6
277,1998,Allan Houston,SG,26.0,NYK,10.0,10.0,40.3,7.6,17.5,0.434,0.9,2.3,0.391,6.7,15.2,0.441,0.46,5.0,5.8,0.862,0.6,3.2,3.8,2.8,0.5,0.1,3.2,2.7,21.1
278,1998,Zydrunas Ilgauskas,C,22.0,CLE,4.0,4.0,36.8,7.0,12.3,0.5710000000000001,0.0,0.0,,7.0,12.3,0.5710000000000001,0.5710000000000001,3.3,6.3,0.52,3.5,4.0,7.5,0.5,0.5,1.3,2.5,5.5,17.3
279,1998,Jaren Jackson,SG,30.0,SAS,9.0,8.0,35.4,3.3,9.8,0.341,2.0,6.6,0.305,1.3,3.2,0.414,0.44299999999999995,1.6,2.1,0.737,0.4,3.9,4.3,1.6,0.6,0.1,1.3,3.4,10.2
280,1998,Mark Jackson,PG,32.0,IND,16.0,16.0,30.9,3.3,7.9,0.41700000000000004,0.9,2.3,0.37799999999999995,2.4,5.6,0.433,0.47200000000000003,1.7,2.1,0.794,1.1,3.4,4.6,8.3,1.4,0.0,2.9,1.8,9.2
281,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1998,Avery Johnson,PG,32.0,SAS,9.0,9.0,38.0,6.8,11.2,0.604,0.0,0.2,0.0,6.8,11.0,0.616,0.604,3.8,5.7,0.667,0.3,1.1,1.4,6.1,1.0,0.0,2.3,3.0,17.3
283,1998,Eddie Johnson,SF,38.0,HOU,5.0,0.0,17.8,1.8,5.4,0.33299999999999996,0.6,2.0,0.3,1.2,3.4,0.353,0.389,1.4,1.6,0.875,0.8,0.8,1.6,0.2,0.0,0.0,0.6,2.0,5.6
284,1998,Kevin Johnson,PG,31.0,PHO,4.0,1.0,30.5,5.8,10.5,0.5479999999999999,0.3,1.0,0.25,5.5,9.5,0.579,0.56,2.0,3.0,0.667,0.5,1.8,2.3,4.8,0.5,0.3,1.5,1.5,13.8
285,1998,Larry Johnson,SF,28.0,NYK,8.0,8.0,38.8,6.5,13.4,0.486,0.3,1.3,0.2,6.3,12.1,0.515,0.495,4.6,6.3,0.74,3.1,3.5,6.6,1.6,1.3,0.4,3.1,3.8,17.9
286,1998,Charles Jones,PF,40.0,HOU,4.0,0.0,2.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,0.5,1.0,0.3,0.5,0.8,0.3,0.0,0.0,0.0,1.0,0.5
287,1998,Eddie Jones,SG,26.0,LAL,13.0,13.0,36.6,5.3,11.4,0.466,1.5,3.7,0.41700000000000004,3.8,7.7,0.49,0.534,4.8,5.8,0.8290000000000001,0.9,3.0,3.9,2.5,2.0,1.6,1.3,2.8,17.0
288,1998,Michael Jordan*,SG,34.0,CHI,21.0,21.0,41.5,11.6,25.0,0.462,0.6,2.0,0.302,11.0,23.0,0.47600000000000003,0.474,8.6,10.6,0.812,1.6,3.5,5.1,3.5,1.5,0.6,2.1,2.2,32.4
289,1998,Reggie Jordan,SG,30.0,MIN,2.0,0.0,14.5,2.5,4.0,0.625,0.5,0.5,1.0,2.0,3.5,0.5710000000000001,0.688,0.5,1.0,0.5,1.5,3.0,4.5,1.5,0.5,0.0,0.0,2.5,6.0
290,1998,Adam Keefe,C,27.0,UTA,15.0,10.0,10.3,0.7,1.9,0.345,0.0,0.0,,0.7,1.9,0.345,0.345,0.7,1.1,0.647,0.9,1.4,2.3,0.1,0.3,0.1,0.2,1.2,2.1
291,1998,Shawn Kemp,PF,28.0,CLE,4.0,4.0,38.0,8.3,17.8,0.465,0.0,0.0,,8.3,17.8,0.465,0.465,9.5,11.3,0.8440000000000001,4.0,6.3,10.3,2.0,1.3,1.0,4.0,3.0,26.0
292,1998,Steve Kerr,PG,32.0,CHI,21.0,0.0,19.8,1.6,3.6,0.434,0.9,2.0,0.46299999999999997,0.7,1.7,0.4,0.5589999999999999,0.9,1.0,0.818,0.4,0.4,0.8,1.7,0.3,0.0,0.2,1.2,4.9
293,1998,Jerome Kersey,SF,35.0,SEA,10.0,5.0,21.3,3.1,7.2,0.431,0.0,0.3,0.0,3.1,6.9,0.449,0.431,1.6,1.9,0.8420000000000001,1.7,2.3,4.0,0.9,1.0,1.0,1.3,3.2,7.8
294,1998,Jason Kidd*,PG,24.0,PHO,4.0,4.0,42.8,5.5,14.5,0.379,0.0,1.8,0.0,5.5,12.8,0.431,0.379,3.3,4.0,0.813,1.3,4.5,5.8,7.8,4.0,0.5,3.0,3.3,14.3
295,1998,Kerry Kittles,SG,23.0,NJN,3.0,3.0,42.0,5.7,13.3,0.425,1.7,4.3,0.385,4.0,9.0,0.444,0.488,3.3,3.7,0.909,0.0,5.0,5.0,2.7,1.3,0.7,2.3,4.0,16.3
296,1998,Brevin Knight,PG,22.0,CLE,4.0,4.0,33.0,1.5,5.3,0.28600000000000003,0.0,0.0,,1.5,5.3,0.28600000000000003,0.28600000000000003,1.5,2.5,0.6,0.0,4.0,4.0,5.8,2.5,0.3,2.0,4.0,4.5
297,1998,Toni Kukoč,SF,29.0,CHI,21.0,17.0,30.3,5.0,10.4,0.486,1.1,2.9,0.377,4.0,7.5,0.529,0.539,1.9,3.0,0.645,1.1,2.7,3.9,2.9,1.2,0.5,1.3,2.7,13.1
298,1998,Christian Laettner,PF,28.0,ATL,4.0,0.0,21.8,3.0,8.8,0.34299999999999997,0.0,0.8,0.0,3.0,8.0,0.375,0.34299999999999997,3.8,4.3,0.882,0.8,3.5,4.3,1.0,1.5,0.3,2.0,4.0,9.8
299,1998,Voshon Lenard,SG,24.0,MIA,5.0,5.0,37.2,4.8,10.4,0.462,1.8,5.2,0.34600000000000003,3.0,5.2,0.5770000000000001,0.5479999999999999,3.0,4.0,0.75,0.2,3.6,3.8,1.4,0.2,0.4,2.2,4.0,14.4
300,1998,Alton Lister,C,39.0,POR,2.0,0.0,5.5,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0
301,1998,Brad Lohaus,PF,33.0,SAS,4.0,0.0,2.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0
302,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1998,Luc Longley,C,29.0,CHI,18.0,16.0,25.3,3.0,6.7,0.45,0.0,0.0,,3.0,6.7,0.45,0.45,1.9,2.2,0.872,1.9,3.1,5.0,1.9,0.7,0.8,2.0,4.1,7.9
304,1998,Dan Majerle,SG,32.0,MIA,2.0,2.0,31.0,1.5,4.0,0.375,1.0,3.0,0.33299999999999996,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,2.0,2.5,2.5,2.0,0.5,0.5,1.5,4.5
